,Unnamed: 0,Date,User,Tweet,scores,compound,comp_score
3329,3329,2021-12-20 10:50:15+00:00,yamiletarriola,@delsur_energia un llamado señores no tenemos energía en San Marcos San Salvador específicamente en la urbanización el Carmen téchenos la mano por favor lo más rápido posible,"{'neg': 0.074, 'neu': 0.836, 'pos': 0.09, 'compound': 0.128}",0.128,pos
3330,3330,2021-12-18 13:56:03+00:00,UnaChicaB612,@delsur_energia no hay energia eléctrica en la zona de Altos de Santa Mónica en Santa tecla desde madrugada.,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3331,3331,2021-12-18 02:14:57+00:00,elurbanonews,@SIGETSV @delsur_energia @Manuelsv Muchas gracias por su pronta respuesta. 👍,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3332,3332,2021-12-18 02:06:39+00:00,SIGETSV,"@elurbanonews @delsur_energia Gracias por el reporte @elurbanonews, en estos momentos lo remitimos a @delsur_energia para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3333,3333,2021-12-18 01:54:50+00:00,Chominchito,"@alertux Continúan sin energía eléctrica sectores de la Residencial Bosques de Lourdes, Colón, desde las 6:20 pm y @delsur_energia aún no responde mensajes para restaurar el fluido eléctrico.","{'neg': 0.188, 'neu': 0.812, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
3334,3334,2021-12-18 01:25:05+00:00,mercegar,Que pasa con @delsur_energia sin electricidad en zona de Lourdes y Opico,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
3335,3335,2021-12-18 01:00:22+00:00,elurbanonews,"#DenunciaCiudadana || 
Habitantes de la zona de Bosques de Lourdes, denuncian cortes de energía eléctrica y que en las últimas semanas ya es común que se den, han reportado a @delsur_energia y no reciben respuesta. Cc @SIGETSV","{'neg': 0.062, 'neu': 0.937, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3336,3336,2021-12-18 00:42:11+00:00,Chominchito,@delsur_energia @alertux URGENTE Sectores de Residencial Bosques de Lourdes sin energía eléctrica desde las 6:20 pm. Favor resolver lo más rápido posible.,"{'neg': 0.133, 'neu': 0.704, 'pos': 0.163, 'compound': -0.0516}",-0.0516,neg
3337,3337,2021-12-17 22:30:06+00:00,francohdezff,"@delsur_energia necesitamos urgente cambio de contador nos hemos quedado sin suministro, porque no tomaron en cuenta el reporte de fallas del mismo hace días, solo decían vayan a oficina, urge si toda la noche pasaremos con candela.","{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
3338,3338,2021-12-17 16:16:30+00:00,merymoisa,". @ANDASV y la @SIGETSV están del lado de las empresas y no de la gente @delsur_energia cobra lo que les da la gana a la gente de los cantones, hoy he sido testiga de los cobros indebidos, una señora dice ""nada podemos hacer"" 😡, nunca dejen de quejarse porque es nuestro derecho","{'neg': 0.044, 'neu': 0.956, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3339,3339,2021-12-17 16:02:24+00:00,SIGETSV,"@CrypCraa @delsur_energia Hola estimado @CrypCraa, quedamos atentos del seguimiento que te brinde la distribuidora @delsur_energia.

Feliz día. 
@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3340,3340,2021-12-17 15:23:12+00:00,SIGETSV,"@_prensasv Gracias por el reporte @_prensasv, notificamos que la distribuidora @delsur_energia realizó trabajos en la zona y ya se encuentra habilitado con normalidad.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3341,3341,2021-12-16 21:17:05+00:00,lcampos_50,. @AESElSalvador y creo que también aplica para @delsur_energia ⤵️ https://t.co/nEid2jM0D6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3342,3342,2021-12-16 21:15:50+00:00,CarlosOrellana_,@delsur_energia ¿Ya está habilitada la calle?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3343,3343,2021-12-16 14:54:05+00:00,walexhernan,"Paso habilitado en ruta al Boqueron desde Santa Tecla, vehículo derribo dos postes anoche @delsur_energia trabaja en la zona @elsalvadorcom https://t.co/AtOQdEuexc","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3344,3344,2021-12-16 14:40:43+00:00,walexhernan,"@SIGETSV @Hugoalmafe @delsur_energia @SantaTeclaSV @alertux @Manuelsv Excelente, gracias","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3345,3345,2021-12-16 14:39:39+00:00,SIGETSV,"@delsur_energia Aquí más detalle @walexhernan.

Feliz día.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3346,3346,2021-12-16 14:38:50+00:00,SIGETSV,"@walexhernan @Hugoalmafe @delsur_energia @SantaTeclaSV @alertux @Manuelsv Hola estimado @walexhernan, se ha habilitado un carril por el momento ya que @delsur_energia continúa realizando trabajos en la zona.

@Manuelsv","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.34}",0.34,pos
3347,3347,2021-12-16 14:33:49+00:00,SIGETSV,"@OPR_Noticias Gracias por el reporte @OPR_Noticias, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3348,3348,2021-12-16 14:33:37+00:00,SIGETSV,"@ComandoESA Gracias por el reporte @ComandoESA, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3349,3349,2021-12-16 14:32:14+00:00,SIGETSV,"@NotiLourdesC Gracias por el reporte @NotiLourdesC, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3350,3350,2021-12-16 14:31:27+00:00,SIGETSV,"@noticias4vision Gracias por el reporte @noticias4vision, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3351,3351,2021-12-16 14:31:12+00:00,SIGETSV,"@Digita3Sv Gracias por el reporte @Digita3Sv, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3352,3352,2021-12-16 14:30:51+00:00,SIGETSV,"@diario1_sv Gracias por el reporte @diario1_sv, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3353,3353,2021-12-16 14:30:06+00:00,SIGETSV,"@radioyskl Gracias por el reporte @radioyskl, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3354,3354,2021-12-16 14:28:50+00:00,SIGETSV,"@Vasquez_Noti @AESElSalvador Gracias por el reporte @Vasquez_Noti, confirmamos que la zona corresponde a @delsur_energia y ellos ya están realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3355,3355,2021-12-16 14:27:19+00:00,SIGETSV,"@MAXGLADSV Gracias por el reporte @MAXGLADSV, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3356,3356,2021-12-16 14:26:29+00:00,SIGETSV,"@FidelToloza2 Gracias por el reporte @FidelToloza2, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3357,3357,2021-12-16 14:24:44+00:00,SIGETSV,"@elurbanonews Gracias por el reporte @elurbanonews , confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3358,3358,2021-12-16 14:24:19+00:00,SIGETSV,"@SvSantaneco Gracias por el reporte @SvSantaneco, confirmamos que personal de @delsur_energia ya en la zona realizando trabajos para poder solventar el inconveniente a la brevedad.

Quedamos pendientes del seguimiento.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3359,3359,2021-12-16 14:03:19+00:00,walexhernan,@delsur_energia Ya hay paso? @delsur_energia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3360,3360,2021-12-16 12:55:45+00:00,walexhernan,"@SIGETSV @Hugoalmafe @delsur_energia @SantaTeclaSV @alertux @Manuelsv Pregunto, ya habilitaron el paso?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3361,3361,2021-12-16 12:53:10+00:00,SIGETSV,"@Hugoalmafe @walexhernan @delsur_energia @SantaTeclaSV @alertux Gracias por el reporte @Hugoalmafe, en estos momentos lo remitimos a la distribuidora @delsur_energia para solventar el inconveniente lo más pronto posible.

Quedamos atentos.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3362,3362,2021-12-16 11:30:38+00:00,Hugoalmafe,"@walexhernan @delsur_energia @SantaTeclaSV @alertux Yo estaba en esa zona anoche se fue la luz alrededor de las 9 pm , salí de ahí casi a las 12 de la noche y estaba la carretera totalmente cerrada, incluso fueron al menos 2 postes caídos https://t.co/xGh5eFnF3m","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3363,3363,2021-12-16 11:25:39+00:00,walexhernan,"@Hugoalmafe @delsur_energia @SantaTeclaSV @alertux No logre llegar ahí, lugareños hablaban del viento, gracias por la foto","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3364,3364,2021-12-16 11:09:57+00:00,Hugoalmafe,"@walexhernan @delsur_energia @SantaTeclaSV @alertux El viento fuerte.
Fue una camioneta que botó un par de postes y dejó incluso un sector sin energía eléctrica https://t.co/mhavpkJCka","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
3365,3365,2021-12-16 10:35:47+00:00,walexhernan,"Los que usan calle Boqueron, cerrado hacia Santa Tecla el paso por caída de árboles por fuerte viento de anoche @delsur_energia @SantaTeclaSV @alertux","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3366,3366,2021-12-16 04:03:14+00:00,cramanager,Puerto de La Libertad sin energía eléctrica desde hace una hora. Solo me queda 15% de batería @delsur_energia,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
3367,3367,2021-12-16 03:58:23+00:00,LatinXiomara,@delsur_energia Q mierda va la del sur no hay luz en el puerto pero para cobrar son la verga,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3368,3368,2021-12-16 03:31:54+00:00,pablobullrich,#TwitterEsServicio No hay energía en la zona del Puerto de La Libertad y alrededores por rotura en línea primaria de @delsur_energia,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3369,3369,2021-12-16 03:30:40+00:00,Luis27631012,"@delsur_energia @SIGETSV  Zona Puerto La Libertad, sin energia desde hace media hora, las perdidas seran incalculables en la perdidas de mariscos en restaurantes y pequeños comercios, apresurense.","{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
3370,3370,2021-12-16 03:11:26+00:00,pucaalegria,"Hacemos un llamado de emergencia a @delsur_energia por los cortes constantes que se están dando en este momento en la zona del #Zunsal hasta el que se fue del todo aparatos  y demás se pueden dañar, 
Pedimos la pronta conexión del servicio","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3371,3371,2021-12-15 15:39:01+00:00,opioradio,@GuillermoAlex29 @movistar_sv @TigoElSalvador @delsur_energia @ANDASV @soyunrevolu @LuMaJo_ @ernestodk85 @Alexiszacarya @nestormarven @AguilarNi @ejcmf @Rodolf_Melendez @laso4150 @ra_aguilas @AcevedoDeysy  como veras no somos pocos ya somos varios y @SIGETSV deberia actuar de oficio c.c. @Manuelsv,"{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3372,3372,2021-12-15 15:38:13+00:00,opioradio,@GuillermoAlex29 @movistar_sv @TigoElSalvador @delsur_energia @ANDASV Es correcto todos tenemos ese problema @lazkev  @Raul09137611  @ArturoChamagua @supercrowley1 @racozel @wacnerponce @ASCENCIONFINAL @Joshua_Rivera55 @josbarrera @1Vansit0 @Rene___1995 @sgrande21 @CesarAzmitia @JavyCastro89 @skynetwnro,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3373,3373,2021-12-15 15:32:28+00:00,GuillermoAlex29,@opioradio @movistar_sv @TigoElSalvador @delsur_energia @ANDASV Que te digo yo tengo Movistar y dicen ser el mejor LTE y nada no les da la señal para nada.,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3374,3374,2021-12-14 21:36:33+00:00,angelellobo04,@delsur_energia Que lento es su servicio al cliente 2 horas para que pasen 6 personas. Lo bueno que son cómodas sus salas de espera. https://t.co/KOmiv61LFn,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3375,3375,2021-12-12 17:35:38+00:00,Pourrien2021,"@delsur_energia @SIGETSV @Manuelsv Seguimos sin servicio de energía eléctrica, por cuánto más tiempo nos van a tener sin luz? @Defensoria_910 @nayibbukele @PDDHElSalvador","{'neg': 0.275, 'neu': 0.725, 'pos': 0.0, 'compound': -0.802}",-0.802,neg
3376,3376,2021-12-12 16:55:55+00:00,PanchoMarroqun,@delsur_energia cuanto falta para la energía aquí en la monserrat?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3377,3377,2021-12-12 16:34:55+00:00,Stherdecastro,@delsur_energia No he recibido nada todavía,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3378,3378,2021-12-12 16:26:03+00:00,Stherdecastro,"Señores de @delsur_energia, estamos sin energía en la Col. Monserrat, favor apoyarnos solventando en problema a la brevedad que les sea posible","{'neg': 0.142, 'neu': 0.751, 'pos': 0.107, 'compound': -0.2263}",-0.2263,neg
3379,3379,2021-12-12 16:23:17+00:00,LaGldmz,@Claudia39907994 @delsur_energia 🙂,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3380,3380,2021-12-12 16:22:50+00:00,Claudia39907994,@LaGldmz @delsur_energia Siiiiii a los ministros también ☺️,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3381,3381,2021-12-12 16:13:03+00:00,LaGldmz,@Claudia39907994 @delsur_energia Llamemos a seguridad nacional 🙃,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3382,3382,2021-12-12 16:12:19+00:00,Claudia39907994,@LaGldmz @delsur_energia Tenemos miedo 🙈,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3383,3383,2021-12-12 16:08:50+00:00,LaGldmz,@Claudia39907994 @delsur_energia Estamos a obscuras 😅,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3384,3384,2021-12-12 16:03:13+00:00,Claudia39907994,"Sin energía eléctrica en la montse, nos quedamos a medias del oficio @delsur_energia","{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
3385,3385,2021-12-12 15:43:24+00:00,Oswaldo62732689,"Señores @delsur_energia en la colonia Monserrat no tenemos energía eléctrica. 
Si nos ayudan por favor a reestablecer el servicio

Muchas gracias.","{'neg': 0.096, 'neu': 0.786, 'pos': 0.118, 'compound': 0.128}",0.128,pos
3386,3386,2021-12-11 14:55:44+00:00,Jportillo033,"@delsur_energia En Nuevo Cuscatlan , Condado Santa Elena no tenemos energia desde la 6 y algo de la mañana","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3387,3387,2021-12-10 23:35:16+00:00,Julio8mil,"@SIGETSV @delsur_energia @nayibbukele @Manuelsv O/S 801010680. Vino el inspector, no toco el portón dejo la hoja con una observación que en un minuto corregí y ahora al llamar dicen que tengo que volver a ir a agencia para que vuelva","{'neg': 0.058, 'neu': 0.942, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3388,3388,2021-12-08 23:46:00+00:00,JuanCampitos,La empresa @delsur_energia da pésimas atención por esta red.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3389,3389,2021-12-08 21:29:51+00:00,SecPrensaSV,"#PlanControlTerritorial | En la reunión participaron representantes de la compañía eléctrica @delsur_energia, para entablar el proceso a seguir para la mejora del servicio. https://t.co/8AyaVgEMeN","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3390,3390,2021-12-08 20:49:17+00:00,TejidoSocialSv,"Le acompañaron representantes de la compañía eléctrica @delsur_energia, para entablar el proceso a seguir para la mejora del servicio. 
Hemos expresado el compromiso que nuestro Presidente @nayibbukele, tiene con estas zonas vulnerables, ya que tampoco poseen seguridad pública. https://t.co/rNJqvsR6yk","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3391,3391,2021-12-08 17:36:58+00:00,blocuellar,"@SantaTeclaSV Sres. @SantaTeclaSV, el lunes pasado (nov 29) @delsur_energia instaló esta lampara, pero la misma no quedó bien, pasa encendida todo el día, no se apaga; ya lo reporte a la distribuidora pero dicen q la alcaldía es la q debe revisarlo, ¿pueden ayudarme? https://t.co/6hzIRSZNa5","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.5267}",-0.5267,neg
3392,3392,2021-12-07 18:27:24+00:00,adanmejia01,"luchar contra el cambio climático requiere profundos cambios en nuestro modelo energético y en nuestros patrones de conducta pero es ya un compromiso ineludible para la sociedad.

@CEL_ElSalvador @clesa @delsur_energia @AsambleaSV @MedioAmbienteSV","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3393,3393,2021-12-05 23:14:55+00:00,Balmo_89,"Hasta el momento nada @SIGETSV no se han dirigido para preguntar sobre la problemática @delsur_energia sin duda le da igual si están al margen de la ley o no... vía DM paso el número del Servicio

@Manuelsv https://t.co/Q9E2Ijr9gV","{'neg': 0.142, 'neu': 0.858, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
3394,3394,2021-12-05 16:33:13+00:00,C63527773Carlos,@delsur_energia Falto interrupcion del las.vias. yanque cierran carreteras y perjudican el fin de semana. A losnque salimos y a los negocios que esperan que lleguemos a consumir. Tan dificil es.pmanifocsr.mejor.? Puerto de la Libertad. Hacia SS. Zaragoza. https://t.co/DPVIbvLVGd,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3395,3395,2021-12-04 18:04:48+00:00,sala_hr,@Balmo_89 @delsur_energia @Defensoria_910 @SIGETSV @Manuelsv @nayibbukele Es que son bots. Las respuestas ya están listas aunque nada que ver con tu pregunta jajaja. No son seres cárnicos sino bots.,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3396,3396,2021-12-04 17:41:13+00:00,SIGETSV,"@Balmo_89 @delsur_energia @Defensoria_910 @Manuelsv @nayibbukele Hola @Balmo_89, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @delsur_energia ¿?

Si aún no, necesitamos que nos brindes en número de NIñC para tener más delimitada la zona afectada.

Quedamos atentos.
@Manuelsv https://t.co/H293clYB2x","{'neg': 0.047, 'neu': 0.901, 'pos': 0.052, 'compound': 0.0516}",0.0516,pos
3397,3397,2021-12-04 16:47:54+00:00,LuisMejia85,Que bonito cuando @delsur_energia nos notifica que harán cambio de transformado y se tardarán dos horas. Nos avisaron cuando ya habían quitado la luz. 🤩🤩 https://t.co/V9CgVKYTMc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3398,3398,2021-12-04 01:07:35+00:00,Balmo_89,"Sin duda alguna el servicio de Atención de WhatsApp de parte de @delsur_energia es de lo mas pesimo que hay... @Defensoria_910 @SIGETSV @Manuelsv @nayibbukele 

Ojo al dato por favor solicite hace algunos días informacion de algo y nadie se digno a responder","{'neg': 0.081, 'neu': 0.858, 'pos': 0.061, 'compound': -0.2263}",-0.2263,neg
3399,3399,2021-12-03 21:27:20+00:00,SIGETSV,"@Julio8mil @delsur_energia @nayibbukele @Manuelsv Necesitamos el NC de alguna vivienda aledaña o el número de gestió que emitió la distribuidora @delsur_energia.

Quedamos atentos del mensaje privado.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3400,3400,2021-12-03 20:55:48+00:00,SIGETSV,"@Julio8mil @delsur_energia @nayibbukele Gracias por el reporte @Julio8mil, en estos momentos lo remitimos a la distribuidora @delsur_energia para solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NC para tener más delimitada la zona afectada.

Quedamos atentos.

@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3401,3401,2021-12-02 23:03:55+00:00,UliisesMenchu,@delsur_energia https://t.co/XxCIvRwTYF,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3402,3402,2021-12-02 19:51:05+00:00,ValdiTony,"@delsur_energia son una desgracia desde la mañana esta sin energía electrica La Colonia Los Andes, del Municipio de San Marcos, no hagan cortes de energía ya que se ocupa, espero que el servicio se restablezca y se mantenga normal durante  todo lo que resta de la semana","{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
3403,3403,2021-12-02 19:34:50+00:00,Colina10479054,"@SIGETSV @delsur_energia @Manuelsv Gracias, ya fue restablecido el servicio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3404,3404,2021-12-02 18:25:58+00:00,SIGETSV,"@Colina10479054 @delsur_energia Gracias por el reporte @Colina10479054, en estos momentos lo remitimos a la distribuidora @delsur_energia para solventar el inconveniente lo más pronto posible.
Puede brindarnos por este medio un número de NC para tener más delimitada la zona afectada.
Quedamos atentos.
@Manuelsv","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3405,3405,2021-12-02 17:12:22+00:00,Colina10479054,"Señores @delsur_energia  en ningún momento anunciaron que zona de San Jacinto habría suspención de servicio y este tiempo no lo descuentan de la factura.
Cc @SIGETSV","{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3406,3406,2021-12-02 17:08:22+00:00,donmcalderon,Señores de @delsur_energia  no quiten la energía queremos ver la entrevista que están haciendo los diputados de la @BancadaCyan y de la @AsambleaSV,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
3407,3407,2021-12-02 14:08:00+00:00,UliisesMenchu,"Buenos días.ayuda por favor Bajo el caso # 301354409 de @delsur_energia solicitamos el cambio de contador porque nos salen $48 todos los meses en una casa que solo refrigerador hay nos han dicho que no hay contadores,pero siguen cobrando arbitrariamente lo mismo.Gracias @SIGETSV","{'neg': 0.049, 'neu': 0.891, 'pos': 0.06, 'compound': 0.128}",0.128,pos
3408,3408,2021-12-02 02:58:03+00:00,Seguros_Marlon,"@WendyAlfaro2021 necesito un favor, necesito que la @SantaTeclaSV venga arreglar unas luminarias en mi comunidad, intente reportar en su sitio web, pero no funciona. @delsur_energia dice que es trabajo de la Alcaldía.","{'neg': 0.063, 'neu': 0.86, 'pos': 0.077, 'compound': 0.128}",0.128,pos
3409,3409,2021-12-01 15:56:50+00:00,BohemiodjE,@delsur_energia buenos días señores podrían atender mi consulta porfavor quedo a la espera gracias,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3410,3410,2021-12-01 15:42:45+00:00,BohemiodjE,@delsur_energia señores buenos días por favor podrían brindarme una información es urgente porfavor los Leo en Dm gracias,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",0.4019,pos
3411,3411,2021-11-30 16:06:00+00:00,Villavicen_93,@merymoisa @Manuelsv @SIGETSV @nayibbukele Y @delsur_energia todos los días quitan la luz por lo menos media hora 😔😒😒,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3412,3412,2021-11-30 14:43:12+00:00,almam5,"@delsur_energia Hola. Podrían decirle a sus empleados q no hay necsidad d mantener encndido el motor los más de 20 minutos q c toman haciendo un trabajo? O sea, cuál s el objetivo? Gastar gasolina? Apart q para ls residentes dl lugar c vuelve 1 ruido contaminant y nada agradable.","{'neg': 0.067, 'neu': 0.933, 'pos': 0.0, 'compound': -0.4098}",-0.4098,neg
3413,3413,2021-11-30 13:01:29+00:00,EmiliaC95925738,@Manuelsv @SIGETSV @nayibbukele @delsur_energia deberían de sancionar a las compañías eléctricas por esos cobros tan excesivos en las facturas dejan los medidores como que si son ventiladores desgraciados ladrones,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
3414,3414,2021-11-29 18:48:23+00:00,61Sandyva,@delsur_energia Es de evaluar a quienes les dan cargos de jefatura y se les sube el ego y se creen intocables. No se vale el acoso de género en estas grandes empresas!! Muchos hombres son resentidos sociales!! Mucho ojo!!😬😬😬,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.5216}",-0.5216,neg
