,Unnamed: 0,Date,User,Tweet,scores,compound,comp_score
2795,2795,2022-08-10 02:34:46+00:00,AESElSalvador,"@AbelPerez_2412 Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
2796,2796,2022-08-10 02:33:56+00:00,AESElSalvador,"@pepeanibal7 Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
2797,2797,2022-08-10 02:33:26+00:00,AESElSalvador,"@CeciFuentes_ Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
2798,2798,2022-08-10 02:33:04+00:00,DansCastillo17,"@AESElSalvador árboles caídos en la colina santa Lucía de mejicanos, múltiples cables cortados sin energía eléctrica en toda la colina #Ayuda #Emergencia https://t.co/6ZIRh9Pf4w","{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2799,2799,2022-08-10 02:32:56+00:00,AESElSalvador,"@DrakMxxx Queremos ayudarte a solventar tu situación. Por favor, envíanos a través de un mensaje el NIC de tu factura para poder atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
2800,2800,2022-08-10 02:32:16+00:00,DrakMxxx,No tenemos servicio de luz electrica @AESElSalvador  espero que traiga el respectivo descuento para todos los de la zona de la urbanizacion dolores 4 y sus alrededores tengo 25 mins sin el servicio,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.7003}",-0.7003,neg
2801,2801,2022-08-10 02:27:28+00:00,Vigia_SV84,Cerrada la Juan bertis en ciudad delgado después de la salud buscando la Placita @ddovia @eltraficosv_  @todomotorsv @alertux @PROCIVILSV @JuanCallesMAS @CadenaCuscatlan @NoticiasMenotty @alertacomando  @tcsnoticias @TN21sv @MegavisionGMV @eltraficosv_ @AESElSalvador https://t.co/U8jxSzmsTB,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2802,2802,2022-08-10 02:23:46+00:00,CeciFuentes_,"#ClimaSV Diversas colonias en #Mejicanos como colonia Dolores, urbanización San Pablo, colonia 26 de enero y otras que están a los alrededores no hay energía eléctrica desde hace más de una hora. @PROCIVILSV @AESElSalvador @SecPrensaSV @AlcaldaMejican1","{'neg': 0.062, 'neu': 0.937, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
2803,2803,2022-08-10 02:17:02+00:00,UNICAESRADIO,".@AESElSalvador y la empresa energética @BlinkCharging realizaron una alianza estratégica para desplegar en los próximos años una red de estaciones de carga para vehículos eléctricos a nivel nacional. El Presidente de AES, Abraham Bichara, explicó el convenio. @JvlGerardo","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2804,2804,2022-08-10 02:16:53+00:00,perez_zuky,@ZukyPrez1 @AESElSalvador Se a caído un cable sobre la 31 calle oriente a la altura de la 16 av norte s.s. @alcaldia_ss @AESElSalvador @PROCIVILSV  y algunas duralitas q salieron volando,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2805,2805,2022-08-10 02:14:49+00:00,raquelilla11,@AESElSalvador Ya lo envié en privado gracias,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2806,2806,2022-08-10 02:14:27+00:00,jerryhurtadotv,@SIGETSV @AESElSalvador NIC 2366637 sin energía en Colonia Guatemala,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2807,2807,2022-08-10 02:13:37+00:00,Luis_MBarrera,"@SIGETSV @AESElSalvador Pues ningún seguimiento @SIGETSV ya llame, también dicen que me pidieron datos por mensaje directo y seguimos sin luz no es primera vez cada vez que llueve es cortar la luz. Luego en los recibos aparece compensaciones por falla $0.04 y pasamos más de 8 horas sin luz tengo pruebas","{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.8555}",-0.8555,neg
2808,2808,2022-08-10 02:12:27+00:00,SethySol,@AESElSalvador van a reparar las zonas sin energía afectadas esta noche??? Caess sin un solo teléfono para reportes 😡😡,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.829}",-0.829,neg
2809,2809,2022-08-10 02:12:09+00:00,pepeanibal7,@AESElSalvador calle 5 de noviembre sin luz hace unos 40 minutos,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2810,2810,2022-08-10 02:08:50+00:00,perez_zuky,"@ZukyPrez1 @AESElSalvador Por mi casa se a caído un cable y duralitas salieron volando por todos lados 31 calle ote entre 14 y 16 av norte, col. La Rábida  @AESElSalvador @alcaldia_ss  @PROCIVILSV","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2811,2811,2022-08-10 02:08:47+00:00,EdgardBarrera3,"Señores @AESElSalvador , sin energía en toda la zona de la colonia Dolores se Mejicanos
Nos pueden ayudar? 
Gracias","{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2812,2812,2022-08-10 02:06:54+00:00,SethySol,@BertamariaCamp2 @AESElSalvador Colonia Miramonte sin energía,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2813,2813,2022-08-10 02:06:13+00:00,ALBOENELMUNDO12,@lorenagpeam @AESElSalvador Se abra caido esta vieja decrepita por eso los arboles caidos.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2814,2814,2022-08-10 02:06:08+00:00,SIGETSV,"@jerryhurtadotv Gracias por el reporte Gerardo, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2815,2815,2022-08-10 02:04:24+00:00,AbelPerez_2412,"@NoticieroSLV @alcaldia_ss No tenemos luz en esta zona del San Miguelito, calle 5 de noviembre,col Guatemala, Rábida @AESElSalvador","{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
2816,2816,2022-08-10 02:04:08+00:00,MarlonzkyF,@SIGETSV @AESElSalvador Gracias.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2817,2817,2022-08-10 02:03:55+00:00,GerardoCamposSV,"@SIGETSV @PROCIVILSV @AESElSalvador Con gusto, gracias","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2818,2818,2022-08-10 02:03:03+00:00,SIGETSV,"@AESElSalvador @MarlonzkyF Hola estimado Marlon, quedamos atentos del seguimiento que te brinde la distribuidora @AESElSalvador, te solicitamos que nos mantengas informados por este medio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2819,2819,2022-08-10 02:02:33+00:00,SIGETSV,"@GerardoCamposSV @PROCIVILSV @AESElSalvador Hola Gerardo, quedamos atentos del seguimiento que te brinde la distribuidora @AESElSalvador, te solicitamos que nos mantengas informados por este medio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2820,2820,2022-08-10 02:02:12+00:00,SIGETSV,"@raquelilla11 @AESElSalvador Hola estimada Raquel, quedamos atentos del seguimiento que te brinde la distribuidora @AESElSalvador, te solicitamos que nos mantengas informados por este medio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2821,2821,2022-08-10 02:02:07+00:00,mariousia,"@AESElSalvador @alertux buenas noches no hay energía eléctrica en parque residencial San Luis#1 y#2, podrían indicarme a que horas tendremos energía eléctrica","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
2822,2822,2022-08-10 02:01:52+00:00,SIGETSV,"@HanFigueroa @AESElSalvador @MedioAmbienteSV @PROCIVILSV @elsalvadorcom @prensagrafica Hola estimado Humberto, quedamos atentos del seguimiento que te brinde la distribuidora @AESElSalvador, te solicitamos que nos mantengas informados por este medio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2823,2823,2022-08-10 02:01:24+00:00,SIGETSV,"@Luis_MBarrera @AESElSalvador Hola Luis, quedamos atentos del seguimiento que te brinde la distribuidora @AESElSalvador, te solicitamos que nos mantengas informados por este medio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2824,2824,2022-08-10 02:01:04+00:00,SIGETSV,"@Clauxbitel @AESElSalvador Hola @Clauxbitel, quedamos atentos del seguimiento que te brinde la distribuidora @AESElSalvador, te solicitamos que nos mantengas informados por este medio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2825,2825,2022-08-10 01:59:52+00:00,SIGETSV,"@MajoDuran14 @AESElSalvador Hola estimado, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @AESElSalvador ¿?

Si aún no, necesitamos que nos brindes en número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.053, 'neu': 0.889, 'pos': 0.058, 'compound': 0.0516}",0.0516,pos
2826,2826,2022-08-10 01:59:41+00:00,SIGETSV,"@edwingarciaf @AESElSalvador Hola estimado, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @AESElSalvador ¿?

Si aún no, necesitamos que nos brindes en número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.053, 'neu': 0.889, 'pos': 0.058, 'compound': 0.0516}",0.0516,pos
2827,2827,2022-08-10 01:59:21+00:00,SIGETSV,"@RiveraMarsia @AESElSalvador @BlinkCharging @TheAESCorp @AmChamSal @EconomiaSV @sv_cedes @anaeselsalvador @camarasal @asielsalvador @ANEPElSalvador Hola estimado, brindando seguimiento, puedes confirmarnos si el inconveniente ha sido solventado por la distribuidora @AESElSalvador ¿?

Si aún no, necesitamos que nos brindes en número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.043, 'neu': 0.909, 'pos': 0.047, 'compound': 0.0516}",0.0516,pos
2828,2828,2022-08-10 01:59:04+00:00,AESElSalvador,"@PaysAntonio Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor envíanos datos de contacto a través de un mensaje, con gusto ingresaremos el reporte.","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,pos
2829,2829,2022-08-10 01:58:19+00:00,alexaangdra,@SIGETSV @Manuelsv @PROCIVILSV @AESElSalvador @delsur_energia @elsalvador @alertux @LaHuellaSV @ETESAL_sv Tenemos casi una hora sin luz en La Rabida 😞,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2830,2830,2022-08-10 01:57:49+00:00,SIGETSV,"@elurbanonews Gracias por el reporte @elurbanonews, en estos momentos lo remitimos a @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Puede brindarnos por este medio un número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2831,2831,2022-08-10 01:57:23+00:00,SIGETSV,"@prensagrafica Gracias por el reporte @prensagrafica, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2832,2832,2022-08-10 01:56:57+00:00,SIGETSV,"@LaHuellaSV Hola estimados @LaHuellaSV, brindando seguimiento, pueden confirmarnos si el inconveniente ha sido solventado por la distribuidora @AESElSalvador ¿?

Si aún no, necesitamos que nos brinden en número de NIC para tener más delimitada la zona afectada.

Quedamos atentos.","{'neg': 0.053, 'neu': 0.889, 'pos': 0.058, 'compound': 0.0516}",0.0516,pos
2833,2833,2022-08-10 01:56:14+00:00,AESElSalvador,"@lorenagpeam Buenas noches, gracias por la información, hemos generado el reporte número 3099019. Nuestro personal técnico asistirá a la zona en el menor tiempo posible.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2834,2834,2022-08-10 01:55:58+00:00,SIGETSV,"@ElMundoSV Gracias por el reporte @ElMundoSV, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2835,2835,2022-08-10 01:55:29+00:00,SIGETSV,"@GerardoborjaRSM @AESElSalvador Gracias por el reporte @GerardoborjaRSM, en estos momentos lo remitimos a la distribuidora @AESElSalvador para verificar y solventar el inconveniente lo más pronto posible.

Quedamos atentos.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2836,2836,2022-08-10 01:54:49+00:00,MarlonzkyF,@AESElSalvador Gracias.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2837,2837,2022-08-10 01:54:16+00:00,ZukyPrez1,@AESElSalvador Sobre la 31 calle ote entre 14 y 16 av norte se a caído un cable,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2838,2838,2022-08-10 01:54:03+00:00,karylainez50,"@PNCSV 
@alcaldia_ss 
@NoticieroPlusSV
@armandogodoy
@AESElSalvador
@claroelsalvador
Cables de energía caídos no hay paso sobre 25 calle oriente san salvador","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
2839,2839,2022-08-10 01:51:20+00:00,Kevin17722515,@AESElSalvador  en el centro urbano Guatemala estamos sin luz ayuda!!!,"{'neg': 0.332, 'neu': 0.668, 'pos': 0.0, 'compound': -0.6679}",-0.6679,neg
2840,2840,2022-08-10 01:50:31+00:00,GerardoCamposSV,"@AESElSalvador Si, hubo como dos explosiones fuertes. https://t.co/QUzymYyYKR","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2841,2841,2022-08-10 01:48:07+00:00,Vigia_SV84,@tcsnoticias @TN21sv @Teleprensa33 @alertacomando @CruzRojaSal  cerrado sobre la Juan bertis los dos sentidos hacia la Plácida a la altura de la salud @AESElSalvador el señor y el niño están bien https://t.co/hje9IBMry0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2842,2842,2022-08-10 01:47:36+00:00,pablocorozo,Fuerte lluvia ocasionó corte de servicio de electricidad en varias zonas de #Cuscatancingo y #Mejicanos Cc @AESElSalvador,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2843,2843,2022-08-10 01:46:02+00:00,AESElSalvador,"@JoseRol86976843 Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
2844,2844,2022-08-10 01:44:20+00:00,VERGONIUS,@AESElSalvador nuevamente sin luz Urb Dolores Mejicanos. Se escuchó un estallido 🙄,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2845,2845,2022-08-10 01:43:48+00:00,leamayav,"@AESElSalvador buenas noches. Sin energía eléctrica en la zona de la colonia miramonte, a la altura de restaurante clavo y canela sobre los sisimiles","{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2846,2846,2022-08-10 01:41:31+00:00,AESElSalvador,"@MarlonzkyF Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
2847,2847,2022-08-10 01:40:00+00:00,AESElSalvador,"@ZukyPrez1 Buenas noches, agradecemos la información, hemos generado el reporte número 3098923. Con mucho gusto daremos seguimiento para ayudarte oportunamente con tu caso.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2848,2848,2022-08-10 01:39:24+00:00,Hee8394_,"@AESElSalvador  no tenemos energía eléctrica en residencial los tulipanes, mejicanos. 😭","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
2849,2849,2022-08-10 01:38:27+00:00,SaulArr97360644,"@AESElSalvador @edwingarciaf Plazuela Ayala, por sector Col. La Joya sin servicio. Cerca de la Tiendona. Buenas noches.","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2850,2850,2022-08-10 01:37:51+00:00,GerardoborjaRSM,"#ServicioSocial #EnDesarrollo ||
Habitantes de Condominio Residencial El Carmen, en 10 Av. Sur y calle Panamá, reportan cortocircuito en un cable de energía, dejando 4 edificios sin energía eléctrica. C.C. @AESElSalvador @SIGETSV","{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2851,2851,2022-08-10 01:36:12+00:00,BertamariaCamp2,Una noche sin energia eléctrica creo y estoy segura que Caess o sea AESS El Salvador no van reparar el transformado que exploto así que a dormir antes cuando solo era Caess el servicio era eficiente y efectivo bueno a esperar no queda deotra  otra @AESElSalvador,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.7906}",-0.7906,neg
2852,2852,2022-08-10 01:36:10+00:00,AESElSalvador,"@edwingarciaf Gracias por la información, solicitamos por favor enviarnos un mensaje, para confirmar datos del servicio.","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}",0.4019,pos
2853,2853,2022-08-10 01:36:09+00:00,HanFigueroa,@AESElSalvador Listo!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2854,2854,2022-08-10 01:34:30+00:00,AESElSalvador,"@GerardoCamposSV Buenas noches, gracias por la información. ¿Debido al árbol caído, hay líneas eléctricas rotas?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2855,2855,2022-08-10 01:34:10+00:00,PaysAntonio,"@AESElSalvador buenas noches, quiero informar que en la Colonia La Joya, contigua al Mercado de Mayoreo de La Tiendona,  a raíz de la tormenta se ha ido la luz, después de escuchar un sonido cerca de transformador, el NIC es 2382738, gracias","{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.34}",0.34,pos
2856,2856,2022-08-10 01:33:29+00:00,lorenagpeam,Favor darle retuit @AESElSalvador https://t.co/afCn59Ylr4,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}",0.4019,pos
2857,2857,2022-08-10 01:32:19+00:00,AESElSalvador,"@raquelilla11 Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
2858,2858,2022-08-10 01:32:05+00:00,lorenagpeam,@AESElSalvador se han caído tendidos y un árbol por la Iglesia de la Colonia Centro América. Favor reportar,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,pos
2859,2859,2022-08-10 01:31:59+00:00,AESElSalvador,"@HanFigueroa Lamentamos el inconveniente, con mucho gusto te ayudamos con tu caso. Por favor envíanos el NIC de tu factura en un mensaje para poder apoyarte de manera más directa.","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4019}",0.4019,pos
2860,2860,2022-08-10 01:31:42+00:00,ZukyPrez1,"Buenas noches mis estimados,  se a generado un trafico por árbol caído encima de un carro y se a llevado cables,sobre la 33 calle oriente y 16 av norte de la Col La Rábida... no tenemos luz.@PROCIVILSV @AESElSalvador @alcaldia_ss  necesitamos de su apoyo. Gracias https://t.co/D7FDW6KVvn","{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
2861,2861,2022-08-10 01:28:40+00:00,JoseRol86976843,"@AESElSalvador Tormenta fuerte se va la energía,es clásico en la Col Médica","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2862,2862,2022-08-10 01:26:27+00:00,Luis_MBarrera,"@AESElSalvador Ajá que van a solventar regresar la energía, reponer los equipos dañados o que?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2863,2863,2022-08-10 01:24:48+00:00,AESElSalvador,"@Luis_MBarrera Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad, a través de un mensaje confirmaremos datos del servicio.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2864,2864,2022-08-10 01:21:58+00:00,MarlonzkyF,Sin energía eléctrica en la Calle 5 de Noviembre @PROCIVILSV @AESElSalvador,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2865,2865,2022-08-10 01:20:06+00:00,GerardoCamposSV,"Se reporta árbol caído y corte de energía eléctrica en sector de la 2da Calle Oriente y Avenida Yucatán, en Mejicanos antes de llegar a la Unidad de salud de Cuscatancingo.
 @PROCIVILSV  @AESElSalvador","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2866,2866,2022-08-10 01:19:38+00:00,edwingarciaf,"@AESElSalvador Con gusto, NIC 5522066","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2867,2867,2022-08-10 01:17:08+00:00,raquelilla11,Fuerte la lluvia en colonia Magaña y se fue la luz en toda la zona de la 5 de noviembre @AESElSalvador,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2868,2868,2022-08-10 01:16:12+00:00,HanFigueroa,Fuerte Lluvia Col. Magañana sin energía eléctrica. @AESElSalvador @MedioAmbienteSV @PROCIVILSV @elsalvadorcom @prensagrafica,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}",-0.5574,neg
2869,2869,2022-08-10 01:16:07+00:00,Clauxbitel,@AESElSalvador Listo!! Enviado,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2870,2870,2022-08-10 01:13:17+00:00,AESElSalvador,@Clauxbitel Con mucho gusto te ayudamos con tu caso. Por favor envíanos el NIC de tu factura en un mensaje para poder apoyarte de manera más directa.,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4019}",0.4019,pos
2871,2871,2022-08-10 01:09:56+00:00,AESElSalvador,"@edwingarciaf Lamentamos el inconveniente, con mucho gusto te ayudamos con tu caso. Por favor envíanos el NIC de tu factura en un mensaje para poder apoyarte de manera más directa.","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4019}",0.4019,pos
2872,2872,2022-08-10 01:08:27+00:00,Clauxbitel,@AESElSalvador Colonia Atlacatl corte de energía eléctrica por fuerte lluvia acompañada de granizo. Se escucha los transformadores explotar,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2873,2873,2022-08-10 01:07:36+00:00,AESElSalvador,"@MajoDuran14 Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
2874,2874,2022-08-10 01:07:08+00:00,edwingarciaf,Hay corte de Energía en Colonia Santa Alegría producto de la lluvia intensa en este momento.@AESElSalvador,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2875,2875,2022-08-10 01:06:25+00:00,AESElSalvador,"@RiveraMarsia Lamentamos el inconveniente, queremos ayudarte a solventarlo a la brevedad. Por favor, envíanos a través de un mensaje el NIC de tu factura para atenderte de mejor manera.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,pos
2876,2876,2022-08-10 00:59:50+00:00,MajoDuran14,"@AESElSalvador  no tenemos servicio en san bartolome Perulapía , podrían informar si solucionaran pronto 😰","{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
2877,2877,2022-08-10 00:57:09+00:00,RiveraMarsia,"@AESElSalvador @BlinkCharging @TheAESCorp @SIGETSV @AmChamSal @EconomiaSV @sv_cedes @anaeselsalvador @camarasal @asielsalvador @ANEPElSalvador Buenas noches Quero reportar el corte de energía en San Bartolomé Perulapía, Cuscatlán, siempre en el Barrio Concepción, agradecería nos ayuden con esta situacion por favor","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.4019}",0.4019,pos
2878,2878,2022-08-09 23:55:46+00:00,Reyd_MatySara,@DeDinero_ES @CarlospanamenoV @AESElSalvador @elsalvador Dentro de poco adiós a los carros de gas...irán quedando para el museo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2879,2879,2022-08-09 23:03:38+00:00,diariolibresv,"#Empresariales |

AES y Blink desplegarán red de estaciones de carga para vehículos eléctricos para impulsar la electromovilidad en El Salvador

@AESElSalvador @BlinkCharging https://t.co/uPscXuAlZD","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2880,2880,2022-08-09 22:46:05+00:00,CentroamericaE,#Empresarial l @AESElSalvador https://t.co/5XS6AQmcck,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2881,2881,2022-08-09 22:44:42+00:00,dinerocomsv,"#Economía La reforma podría ayudar a que más carros de esta categoría electrónica puedan ser importados a El Salvador 🚗🚕🚙🏎️🛻🛵🏍️⚡
#Dinero #Ayuda #Reforma #Dinerocomsv #ElSalvador 
@AsambleaSV @AESElSalvador @BlinkCharging https://t.co/kL30FToh0v","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2882,2882,2022-08-09 22:41:18+00:00,drmartinb,@EconomiaSV @MariaLuisaHayem @ComunicacionSV @PresidenciaSV @AESElSalvador @BlinkCharging Es muy esencial la integración de elementos tecnológicos sostenibles para el futuro de nuestro país. La tecnología de electromovilidad es muy crucial para beneficiar al medioambiente y nuestra economía..,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
2883,2883,2022-08-09 21:42:50+00:00,CentroamericaE,"#Corporrativo 📍 l @AESElSalvador y @BlinkCharging   establecen alianza para impulsar la electromovilidad en El Salvador.

Lea más información ⬇️ https://t.co/QdTOppcmqr","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
